username,time,tweet
MsShannonGibbs,2018-03-03 03:40:02,Thanks. My hubs is taking it hard. She was like his therapy bunny. She licked his face constantly.pic.twitter.com/kBhCao2GnZ
MsShannonGibbs,2018-03-02 17:43:39,Lol @ her banner photo. It's so cliche and delicious
MsShannonGibbs,2018-03-02 07:35:32,I've been in limbo for 3 months and they keep moving the timeframes goalpostspic.twitter.com/OJfauBF60W
MsShannonGibbs,2018-03-02 06:42:41,"I'm guessing @TeamYouTube want anyone who isn't BuzzFeed or a late night talkshow to give up. All they give me is ""thanks for your patience."" Btw the website STILL says January. It's MARCH!pic.twitter.com/IHDmBlz3Fd"
MsShannonGibbs,2018-03-02 04:11:41,Thanks Mem
MsShannonGibbs,2018-03-02 04:08:49,^@shoe0nhead
MsShannonGibbs,2018-03-02 03:55:18,Rest in peace Miss Mayhem Shadows pic.twitter.com/hTPXrdzqV6
MsShannonGibbs,2018-03-01 19:14:33,"""REEEEEEEEEEEEEEEEEEEE""https://twitter.com/ArbazAsher7/status/969254940873912320 ..."
MsShannonGibbs,2018-03-01 16:48:34,Bummerhttps://twitter.com/AndersHerzberg/status/969159264634728449 ...
MsShannonGibbs,2018-02-28 23:36:34,It was @liberal_lunacy which I still have
MsShannonGibbs,2018-02-28 19:23:38,Also calling all graphic artists I'm looking for a logo for this new series/channelhttps://www.youtube.com/channel/UCDfvrYLqc9qLcKDQuNm3lnw ...
MsShannonGibbs,2018-02-28 19:22:10,I really need to help doing an intro for my new video series. I'm decent at video editing but I'm not that good yet. @AndersHerzberg did my last one but he's MIA.
MsShannonGibbs,2018-02-28 18:00:12,They just look nice.
MsShannonGibbs,2018-02-28 17:36:16,Yep just saving for my last piece now.
MsShannonGibbs,2018-02-28 17:21:12,Especially when im saving up for set pieces.
MsShannonGibbs,2018-02-28 17:19:21,Lol I mean I appreciated the donations
MsShannonGibbs,2018-02-28 17:12:28,Holy shit https://twitter.com/gortonsseafood/status/968868003931656192 ...
MsShannonGibbs,2018-02-28 08:35:06,Added some busty harnesses to the ole wishlist http://www.amazon.com/registry/wishlist/19O60W5HPCKYH ...pic.twitter.com/C1XonkDJ2i
MsShannonGibbs,2018-02-28 06:24:35,Maybe I should get more boobie harnesses like thispic.twitter.com/ozNZSpA6Io
MsShannonGibbs,2018-02-28 05:51:03,Soooo who is good at video Intros!?  Idk where to start.
MsShannonGibbs,2018-02-27 22:15:32,And looking for help making a title sequence for my new video series. @AndersHerzberg? pic.twitter.com/Uau1bS0Yo9
MsShannonGibbs,2018-02-27 20:33:07,They are basically worthless. McDonald's made 20 million cups of them.
MsShannonGibbs,2018-02-27 19:56:26,Pickle Rick?pic.twitter.com/AE6b15Csq9
MsShannonGibbs,2018-02-27 08:23:18,Now I really need to see Isaac Clarke stomping on Ariel's head
MsShannonGibbs,2018-02-27 02:49:52,I'm saying an intro like a title sequence
MsShannonGibbs,2018-02-27 02:21:35,I'm looking for anyone who is good at intros to help me for my new series on my new channelhttps://www.youtube.com/channel/UCDfvrYLqc9qLcKDQuNm3lnw ...
MsShannonGibbs,2018-02-27 02:12:00,Lol crippled queenpic.twitter.com/pLCQ5e1lac
MsShannonGibbs,2018-02-26 21:07:49,Everyone wish my mommy @kimmieguy a happy birthday!!!!pic.twitter.com/lejcfRRFvH
MsShannonGibbs,2018-02-26 21:01:04,This is a new 1 to do a new series that's going in a different direction. I will still have my current channel but since youtube has screwed over my channel so much there's no hope of it coming back to where it was.
MsShannonGibbs,2018-02-26 19:50:04,My new channelhttps://www.youtube.com/channel/UCDfvrYLqc9qLcKDQuNm3lnw ...
MsShannonGibbs,2018-02-26 03:26:19,Thank you for replying. But the issue has been resolved. The person in question was able to stop the payment and fix the problem.
MsShannonGibbs,2018-02-24 23:20:38,Ordered my backdrop for my new series #UnderTheVeil! Just need $80 for my last set pieces! I'm so excited!! Are you?? If you wanna contribute for the setup:https://paypal.me/LiberalLunacy pic.twitter.com/I9PPVsM5IQ
MsShannonGibbs,2018-02-24 22:25:34,Because they're awesome
MsShannonGibbs,2018-02-24 21:46:53,I really want to get one of those skeleton hand jewelry holders to hold on my necklaces and rings.
MsShannonGibbs,2018-02-24 21:01:18,There's just something about drinking from skull. Thanks again @Toast_Queen BB!pic.twitter.com/ehz8odCR01
MsShannonGibbs,2018-02-24 20:59:47,pic.twitter.com/whVL2j8R02
MsShannonGibbs,2018-02-24 20:44:36,#NewProfilePicpic.twitter.com/pLMzRnZr8W
MsShannonGibbs,2018-02-24 18:39:04,Hey @mechavivian I may need your help with a channel banner again. I'm starting a new channel and your work is always fantastic.
MsShannonGibbs,2018-02-24 18:37:39,My son reacting to @TeamYouTube STILL delaying my monetization application for 1/3 of his life so far.pic.twitter.com/t0EByuBKVf
MsShannonGibbs,2018-02-24 18:08:02,Bunty Beefcake
MsShannonGibbs,2018-02-24 18:06:48,Watpic.twitter.com/zefKUcfoJa
